date,inflow,std
20130228,0,0
20130301,0,0
20130302,0,0
20130303,0,0
20130304,0,0
20130305,0,0
20130306,0,0
20130307,0,0
20130308,0,0
20130309,0,0
20130310,0,0
20130311,0,0
20130312,0,0
20130313,0,0
20130314,0,0
20130315,0,0
20130316,0,0
20130317,0,0
20130318,0,0
20130319,0,0
20130320,0,0
20130321,0,0
20130322,0,0
20130323,0,0
20130324,0,0
20130325,0,0
20130326,0,0
20130327,0,0
20130328,0,0
20130329,0,0
20130330,0,0
20130331,0,0
20130401,0,0
20130402,0,0
20130403,0,0
20130404,0,0
20130405,0,0
20130406,0,0
20130407,0,0
20130408,0,0
20130409,0,0
20130410,0,0
20130411,0,0
20130412,0,0
20130413,0,0
20130414,0,0
20130415,0,0
20130416,0,0
20130417,0,0
20130418,0,0
20130419,0,0
20130420,0,0
20130421,0,0
20130422,0,0
20130423,0,0
20130424,0,0
20130425,0,0
20130426,0,0
20130427,0,0
20130428,0,0
20130429,0,0
20130430,0,0
20130501,0,0
20130502,0,0
20130503,0,0
20130504,0,0
20130505,0,0
20130506,0,0
20130507,0,0
20130508,0,0
20130509,0,0
20130510,0,0
20130511,0,0
20130512,0,0
20130513,0,0
20130514,0,0
20130515,0,0
20130516,0,0
20130517,0,0
20130518,0,0
20130519,0,0
20130520,0,0
20130521,0,0
20130522,0,0
20130523,0,0
20130524,0,0
20130525,0,0
20130526,0,0
20130527,0,0
20130528,0,0
20130529,0,0
20130530,0,0
20130531,0,0
20130601,0,0
20130602,0,0
20130603,0,0
20130604,0,0
20130605,0,0
20130606,0,0
20130607,0,0
20130608,0,0
20130609,0,0
20130610,0,0
20130611,10.1952,0
20130612,45.1704,0
20130613,32.19984,0
20130614,38.34528,0
20130615,51.99552,0
20130616,70.82832,0
20130617,103.70784,0
20130618,111.0144,0
20130619,70.74336,0
20130620,37.3824,0
20130621,26.02608,0
20130622,22.00464,0
20130623,26.53584,0
20130624,30.89712,0
20130625,136.644,0
