Date,Simulated Storage
20120830,20.74030377
20120831,21.0334155
20120901,21.44306563
20120902,21.76089764
20120903,22.14935897
20120904,22.4848483
20120905,22.7920859
20120906,23.0675403
20120907,23.30414857
20120908,23.3747779
20120909,23.27589684
20120910,23.24058217
20120911,23.2264563
20120912,23.25470804
20120913,23.25470804
20120914,23.41009257
20120915,23.45600164
20120916,23.4171555
20120917,23.41009257
20120918,23.41009257
20120919,23.40302964
20120920,23.40302964
20120921,23.40302964
20120922,23.40302964
20120923,23.40302964
20120924,23.44540724
20120925,22.13876457
20120926,19.81152803
20120927,17.94338216
20120928,16.24121523
20120929,15.58789389
20120930,15.16411789
20121001,13.82216056
20121002,10.52730215
20121003,6.628562944
20121004,2.728764298
20121005,1.000464508
20121006,0.421303974
20121007,0
20121008,0
20121009,0
20121010,0
20121011,0
20121012,0
20121013,0
20121014,0
20121015,0
20121016,0
20121017,0
20121018,0
20121019,0
20121020,0
20121021,0
20121022,0
20121023,0
20121024,0
20121025,0
20121026,0
20121027,0
20121028,0
20121029,0
20121030,0
20121031,0
20121101,0.1562674
20121102,0.703821308
20121103,0.615181494
20121104,0.420244534
20121105,0.194831016
20121106,0.028018657
20121107,0
20121108,0
20121109,0
20121110,0
20121111,0
20121112,0
20121113,0
20121114,0
20121115,0
20121116,0
20121117,0
20121118,0
20121119,0
20121120,0
20121121,0
20121122,0
20121123,0
20121124,0
20121125,0
20121126,0
20121127,0
20121128,0
20121129,0
20121130,0
20121201,0
20121202,0
20121203,0
20121204,0
20121205,0
20121206,0
20121207,0
20121208,0
20121209,0
20121210,0
20121211,0
20121212,0
20121213,0
20121214,0
20121215,0
20121216,0
20121217,0
20121218,0
20121219,0
20121220,0
20121221,0
20121222,0
20121223,0
20121224,0
20121225,0
20121226,0
20121227,0
20121228,0
20121229,0
20121230,0
20121231,0
20130101,0
20130102,0
20130103,0
20130104,0
20130105,0
20130106,0
20130107,0
20130108,0
20130109,0
20130110,0
20130111,0
20130112,0
20130113,0
20130114,0
20130115,0
20130116,0
20130117,0
20130118,0
20130119,0
20130120,0
20130121,0
20130122,0
20130123,0
20130124,0
20130125,0
20130126,0
20130127,0
20130128,0
20130129,0
20130130,0
20130131,0
20130201,0
20130202,0
20130203,0
20130204,0
20130205,0
20130206,0
